Concept2 Utility - Version 7.14.0
Log Data for:,
,,,,,Total Workout Results,,,,Split or Work Interval Results,,,,Results Calculated by Formulas,,,Interval Rest Results
,Name,Date,Time of Day,Workout Name,Time,Meters,Avg SPM,Avg Heart Rate,Time,Meters,SPM,Heart Rate,/500m,Cal/hr,Watt,Time,Meters,Heart Rate

,,2025-02-03,10:26,0:35:09,,,,,10:00.0,1035,26,137,02:24.9,695,115
,,2025-02-03,10:26,0:35:09,,,,,15:00.0,1012,26,140,02:28.2,669,107
,,2025-02-03,10:26,0:35:09,,,,,20:00.0,1000,26,142,02:30.0,656,104
,,2025-02-03,10:26,0:35:09,,,,,25:00.0,978,27,138,02:33.3,633,97
,,2025-02-03,10:26,0:35:09,,,,,30:00.0,962,26,143,02:35.9,617,92
,,2025-02-03,10:26,0:35:09,,,,,35:00.0,949,27,141,02:38.0,605,89
,,2025-02-03,10:26,0:35:09,,,,,35:09.2,22,7,143,03:29.0,431,38

,,2025-02-01,11:33,0:30:13,30:13.2,5801,25,130,,,,,02:36.2,615,92
,,2025-02-01,11:33,0:30:13,,,,,05:00.0,993,23,130,02:31.0,649,102
,,2025-02-01,11:33,0:30:13,,,,,10:00.0,980,25,130,02:33.0,635,98
,,2025-02-01,11:33,0:30:13,,,,,15:00.0,972,26,131,02:34.3,627,95
,,2025-02-01,11:33,0:30:13,,,,,20:00.0,956,27,132,02:36.9,611,91
,,2025-02-01,11:33,0:30:13,,,,,25:00.0,945,27,132,02:38.7,601,88
,,2025-02-01,11:33,0:30:13,,,,,30:00.0,920,26,129,02:43.0,577,81
,,2025-02-01,11:33,0:30:13,,,,,30:13.2,35,15,129,03:08.5,479,52

,,2025-01-30,13:04,0:30:08,30:08.9,6034,28,139,,,,,02:29.8,657,104
,,2025-01-30,13:04,0:30:08,,,,,05:00.0,1066,27,138,02:20.7,732,126
,,2025-01-30,13:04,0:30:08,,,,,10:00.0,1018,28,140,02:27.3,676,109
,,2025-01-30,13:04,0:30:08,,,,,15:00.0,997,28,141,02:30.4,653,103
